Weapon Class,Weapon,Base,1h R1 1,1h R1 2,1h R1 3,1h R1 4,1h R1 5,1h R1 6,1h R2 1,1h R2 2,1h Charged R2 1,1h Charged R2 2,1h Running R1,1h Running R2,1h Rolling R1,1h Backstep R1,1h Jumping R1,1h Jumping R2,1h Guard Counter,2h R1 1,2h R1 2,2h R1 3,2h R1 4,2h R1 5,2h R1 6,2h R2 1,2h R2 2,2h Charged R2 1,2h Charged R2 2,2h Running R1,2h Running R2,2h Rolling R1,2h Backstep R1,2h Jumping R1,2h Jumping R2,2h Guard Counter,Offhand R1 1,Offhand R1 2,Offhand R1 3,Offhand R1 4,Offhand R1 5,Offhand R1 6,BS Whiff,Backstab,Riposte,Backstab (Small PvE),Riposte (Small PvE),Riposte (Large PvE),Shieldpoke,1h Charged R2 1 Feint,1h Charged R2 2 Feint,2h Charged R2 1 Feint,2h Charged R2 2 Feint,Paired L1 1,Paired L1 2,Paired L1 3,Paired L1 4,Paired L1 5,Paired L1 6,Paired Running L1,Paired Rolling L1,Paired Backstep L1,Paired Jumping L1,,Mounted R1 1,Mounted R1 2,Mounted R1 3,Mounted R2,Mounted R2 Charging,Mounted Charged R2,Mounted L1 1,Mounted L1 2,Mounted L1 3,Mounted L2,Mounted L2 Charging,Mounted Charged L2
Spear,Smithscript Spear,5,100,100,100,200,,,100 (100 Far),,150 (150 Far),,100,100 (100 Far),100,100,150,400,600,130,130,130,260,,,110 (110 Far),,160 (160 Far),,130,110 (110 Far),130,130,195,440,660,100,100,100,200,,,100,0,0,0,0,0,100,,,,,60 + 60,60 + 60,120 + 120,,,,60 + 60,60 + 60,60 + 60 + 60,150 + 150,,100,100,200,100 (100 Far),,150 (150 Far),100,100,200,100 (100 Far),,150 (150 Far)
Spear,Inquisitor's Girandole,5,100,100,100,200,,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,260,,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,200,,,100,0,0,0,0,0,100,,,,,60 + 60,60 + 60,120 + 120,,,,60 + 60,60 + 60,60 + 60 + 60,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Spear,Crystal Spear,5,100,100,100,200,,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,260,,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,200,,,100,0,0,0,0,0,100,,,,,60 + 60,60 + 60,120 + 120,,,,60 + 60,60 + 60,60 + 60 + 60,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Spear,Rotten Crystal Spear,5,100,100,100,200,,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,260,,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,200,,,100,0,0,0,0,0,100,,,,,60 + 60,60 + 60,120 + 120,,,,60 + 60,60 + 60,60 + 60 + 60,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Spear,Cleanrot Spear,5,100,100,100,200,,,50 + 150,50 + 150,50 + 550,50 + 50 + 500,100,200,100,100,150,400,600,130,130,130,260,,,50 + 170,50 + 170,50 + 560,50 + 50 + 560,130,220,130,130,195,440,660,100,100,100,200,,,100,0,0,0,0,0,100,,,,,60 + 60,60 + 60,120 + 120,,,,60 + 60,60 + 60,60 + 60 + 60,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Spear,Death Ritual Spear,5,100,100,100,200,,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,260,,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,200,,,100,0,0,0,0,0,100,,,,,60 + 60,60 + 60,120 + 120,,,,60 + 60,60 + 60,60 + 60 + 60,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Spear,Bolt of Gransax,5,100,100,100,200,,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,260,,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,200,,,100,0,0,0,0,0,100,,,,,60 + 60,60 + 60,120 + 120,,,,60 + 60,60 + 60,60 + 60 + 60,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Great Spear,Lance,5.5,185,185,200,,,,200,200,600,600,185,10 + 10 + 160,185,185,185,400,600,240,240,260,,,,220,220,660,660,240,11 + 11 + 176,185,185,185,440,660,185,185,200,,,,100,0,0,0,0,0,185,,,,,111 + 111,111 + 111,120 + 120,,,,(10+10) + (10+10) + (100+100),111 + 111,111 + 111,240 + 240,,185,185,200,200,50,600,185,185,200,200,50,600
Great Spear,Messmer Soldier's Spear,5.5,185,185,200,,,,200,200,200 + 400,200 + 400,185,10 + 10 + 160,185,185,185,400,600,240,240,260,,,,225,225,225 + 445,225 + 445,240,11 + 11 + 176,185,185,185,440,660,185,185,200,,,,100,0,0,0,0,0,185,,,,,111 + 111,111 + 111,120 + 120,,,,(10+10) + (10+10) + (100+100),111 + 111,111 + 111,240 + 240,,185,185,200,200,50,600,185,185,200,200,50,600
Great Spear,Treespear,5.5,185,185,200,,,,200,200,200 + 400,200 + 400,185,10 + 10 + 160,185,185,185,400,600,240,240,260,,,,225,225,225 + 445,225 + 445,240,11 + 11 + 176,185,185,185,440,660,185,185,200,,,,100,0,0,0,0,0,185,,,,,111 + 111,111 + 111,120 + 120,,,,(10+10) + (10+10) + (100+100),111 + 111,111 + 111,240 + 240,,185,185,200,200,50,600,185,185,200,200,50,600
Great Spear,Serpent-Hunter,5.5,185,185,200,,,,200,200,600,600,185,10 + 10 + 160,185,185,185,400,600,240,240,260,,,,230,230,660,660,240,11 + 11 + 176,185,185,185,440,660,185,185,200,,,,100,0,0,0,0,0,185,,,,,111 + 111,111 + 111,120 + 120,,,,(10+10) + (10+10) + (100+100),111 + 111,111 + 111,240 + 240,,185,185,200,200,50,600,185,185,200,200,50,600
Great Spear,Siluria's Tree,5.5,185,185,200,,,,200,200,600,600,185,10 + 10 + 160,185,185,185,400,600,240,240,260,,,,230,230,660,660,240,11 + 11 + 176,185,185,185,440,660,185,185,200,,,,100,0,0,0,0,0,185,,,,,111 + 111,111 + 111,120 + 120,,,,(10+10) + (10+10) + (100+100),111 + 111,111 + 111,240 + 240,,185,185,200,200,50,600,185,185,200,200,50,600
Great Spear,Vyke's War Spear,5.5,185,185,200,,,,200,200,600,600,185,10 + 10 + 160,185,185,185,400,600,240,240,260,,,,220,220,660,660,240,11 + 11 + 176,185,185,185,440,660,185,185,200,,,,100,0,0,0,0,0,185,,,,,111 + 111,111 + 111,120 + 120,,,,(10+10) + (10+10) + (100+100),111 + 111,111 + 111,240 + 240,,185,185,200,200,50,600,185,185,200,200,50,600
Great Spear,Barbed Staff-Spear,5.5,185,185,200,,,,200,200,600,600,185,10 + 10 + 160,185,185,185,400,600,240,240,260,,,,230,230,660,660,240,11 + 11 + 176,185,185,185,440,660,185,185,200,,,,100,0,0,0,0,0,185,,,,,111 + 111,111 + 111,120 + 120,,,,(10+10) + (10+10) + (100+100),111 + 111,111 + 111,240 + 240,,185,185,200,200,50,600,185,185,200,200,50,600
Great Spear,Bloodfiend's Sacred Spear,5,185,185,200,,,,200,200,600,600,185,10 + 10 + 160,185,185,185,400,600,240,240,260,,,,220,220,660,660,240,11 + 11 + 176,185,185,185,440,660,185,185,200,,,,100,0,0,0,0,0,185,,,,,111 + 111,111 + 111,120 + 120,,,,(10+10) + (10+10) + (100+100),111 + 111,111 + 111,240 + 240,,185,185,200,200,50,600,185,185,200,200,50,600
Great Spear,Mohgwyn's Sacred Spear,5.5,185,185,200,,,,200,200,600,600,185,10 + 10 + 160,185,185,185,400,600,240,240,260,,,,220,220,660,660,240,11 + 11 + 176,185,185,185,440,660,185,185,200,,,,100,0,0,0,0,0,185,,,,,111 + 111,111 + 111,120 + 120,,,,(10+10) + (10+10) + (100+100),111 + 111,111 + 111,240 + 240,,185,185,200,200,50,600,185,185,200,200,50,600
Great Spear,Spear of the Impaler,5.5,185,185,200,,,,100 (100 Far),,150 (0 Fire),,185,100 (100 Far),185,185,185,400,600,240,240,260,,,,110 (110 Far),,160 (0 Fire),,240,110 (110 Far),185,185,185,440,660,185,185,200,,,,100,0,0,0,0,0,185,,,,,111 + 111,111 + 111,120 + 120,,,,(10+10) + (10+10) + (100+100),111 + 111,111 + 111,240 + 240,,185,185,200,100 (100 Far),,160 (0 Fire),185,185,200,100 (100 Far),,160 (0 Fire)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Halberd,Halberd,5,185,185,185,200,,,200,200,600,600,185,200,185,185,185,400,600,240,240,240,260,,,220,220,110 + 550,110 + 550,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,150 + 150,,185,185,200,200,50,100 + 500,185,185,200,200,50,100 + 500
Halberd,Banished Knight's Halberd,5,185,185,185,200,,,200,200,600,600,185,200,185,185,185,400,600,240,240,240,260,,,220,220,110 + 550,110 + 550,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,150 + 150,,185,185,200,200,50,100 + 500,185,185,200,200,50,100 + 500
Halberd,Lucerne,5,185,185,185,200,,,205,205,605,605,185,200,185,185,185,400,600,240,240,240,260,,,220,220,660,660,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,150 + 150,,185,185,200,200,50,100 + 500,185,185,200,200,50,100 + 500
Halberd,Glaive,5,185,185,185,200,,,200,200,600,600,185,200,185,185,185,400,600,240,240,240,260,,,220,220,110 + 550,110 + 550,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,150 + 150,,185,185,200,200,50,100 + 500,185,185,200,200,50,100 + 500
Halberd,Vulgar Militia Shotel,5,185,185,185,200,,,200,200,600,600,185,200,185,185,185,400,600,240,240,240,260,,,220,220,110 + 550,110 + 550,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,150 + 150,,185,185,200,200,50,100 + 500,185,185,200,200,50,100 + 500
Halberd,Vulgar Militia Saw,5,185,185,185,200,,,200,200,600,600,185,200,185,185,185,400,600,240,240,240,260,,,220,220,110 + 550,110 + 550,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,150 + 150,,185,185,200,200,50,100 + 500,185,185,200,200,50,100 + 500
Halberd,Guardian's Swordspear,5,185,185,185,200,,,200,200,600,600,185,200,185,185,185,400,600,240,240,240,260,,,220,220,110 + 550,110 + 550,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,150 + 150,,185,185,200,200,50,100 + 500,185,185,200,200,50,100 + 500
Halberd,Gargoyle's Halberd,5,185,185,185,200,,,200,200,600,600,185,200,185,185,185,400,600,240,240,240,260,,,220,220,110 + 550,110 + 550,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,150 + 150,,185,185,200,200,50,100 + 500,185,185,200,200,50,100 + 500
Halberd,Gargoyle's Black Halberd,5,185,185,185,200,,,200,200,600,600,185,200,185,185,185,400,600,240,240,240,260,,,220,220,110 + 550,110 + 550,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,150 + 150,,185,185,200,200,50,100 + 500,185,185,200,200,50,100 + 500
Halberd,Nightrider Glaive,5,185,185,185,200,,,205,205,605,605,185,200,185,185,185,400,600,240,240,240,260,,,220,220,660,660,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,150 + 150,,185,185,200,200,50,100 + 500,185,185,200,200,50,100 + 500
Halberd,Pest's Glaive,5,185,185,185,200,,,200,200,600,600,185,200,185,185,185,400,600,240,240,240,260,,,220,220,110 + 550,110 + 550,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,150 + 150,,185,185,200,200,50,100 + 500,185,185,200,200,50,100 + 500
Halberd,Ripple Crescent Halberd,5,185,185,185,200,,,200,200,600,600,185,200,185,185,185,400,600,240,240,240,260,,,220,220,110 + 550,110 + 550,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,150 + 150,,185,185,200,200,50,100 + 500,185,185,200,200,50,100 + 500
Halberd,Golden Halberd,5,185,185,185,200,,,205,205,605,605,185,200,185,185,185,400,600,240,240,240,260,,,220,220,660,660,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,150 + 150,,185,185,200,200,50,100 + 500,185,185,200,200,50,100 + 500
Halberd,Dragon Halberd,5,185,185,185,200,,,200,200,600,600,185,200,185,185,185,400,600,240,240,240,260,,,220,220,110 + 550,110 + 550,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,150 + 150,,185,185,200,200,50,100 + 500,185,185,200,200,50,100 + 500
Halberd,Loretta's War Sickle,5,185,185,185,200,,,200,200,600,600,185,200,185,185,185,400,600,240,240,240,260,,,220,220,110 + 550,110 + 550,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,150 + 150,,185,185,200,200,50,100 + 500,185,185,200,200,50,100 + 500
Halberd,Commander's Standard,5,185,185,185,200,,,200,200,600,600,185,200,185,185,185,400,600,240,240,240,260,,,220,220,110 + 550,110 + 550,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,150 + 150,,185,185,200,200,50,100 + 500,185,185,200,200,50,100 + 500
Halberd,Spirit Glaive,5,185,185,185,200,,,200,200,600,600,185,200,185,185,185,400,600,240,240,240,260,,,220,220,110 + 550,110 + 550,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,150 + 150,,185,185,200,200,50,100 + 500,185,185,200,200,50,100 + 500
Halberd,Poleblade of the Bud,5,185,185,185,200,,,200,200,600,600,185,200,185,185,185,400,600,240,240,240,260,,,220,220,110 + 550,110 + 550,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,150 + 150,,185,185,200,200,50,100 + 500,185,185,200,200,50,100 + 500
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reaper,Scythe,5,185,185,185,200,,,200,200,200 + 400,200 + 400,185,200,185,185,185,400,600,240,240,240,260,,,220,220,220 + 440,220 + 440,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,150 + 150,,185,185,200,200,50,600,185,185,200,200,50,600
Reaper,Grave Scythe,5,185,185,185,200,,,200,200,600,600,185,200,185,185,185,400,600,240,240,240,260,,,220,220,660,660,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,150 + 150,,185,185,200,200,50,600,185,185,200,200,50,600
Reaper,Halo Scythe,5,185,185,185,200,,,200,200,600,600,185,200,185,185,185,400,600,240,240,240,260,,,220,220,660,660,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,150 + 150,,185,185,200,200,50,600,185,185,200,200,50,600
Reaper,Winged Scythe,5,185,185,185,200,,,200,200,600,600,185,200,185,185,185,400,600,240,240,240,260,,,220,220,660,660,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,150 + 150,,185,185,200,200,50,600,185,185,200,200,50,600
Reaper,Obsidian Lamina,5,185,185,185,200,,,200,200,200 + 400,200 + 400,185,200,185,185,185,400,600,240,240,240,260,,,220,220,220 + 440,220 + 440,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,150 + 150,,185,185,200,200,50,600,185,185,200,200,50,600
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whip,Whip,4,100,100,100,200,,,200,200,400,400,100,200,100,100,150,400,600,130,130,130,260,,,220,220,440,440,130,220,130,220,195,440,660,100,100,100,200,,,,,,,,,,,,,,60 + 60,60 + 60,120 + 120,,,,60 + 60,60 + 60,60 + 60,150 + 150,,100,100,200,200,50,400,100,100,200,200,50,400
Whip,Thorned Whip,4,100,100,100,200,,,200,200,400,400,100,200,100,100,150,400,600,130,130,130,260,,,220,220,440,440,130,220,130,220,195,440,660,100,100,100,200,,,,,,,,,,,,,,60 + 60,60 + 60,120 + 120,,,,60 + 60,60 + 60,60 + 60,150 + 150,,100,100,200,200,50,400,100,100,200,200,50,400
Whip,Urumi,4,100,100,100,200,,,200,200,150 + 200,170 + 230,100,200,100,100,150,400,600,130,130,130,260,,,220,220,160 + 210,180 + 240,130,220,130,220,195,440,660,100,100,100,200,,,,,,,,,,,,,,60 + 60,60 + 60,120 + 120,,,,60 + 60,60 + 60,60 + 60,150 + 150,,100,100,200,200,50,400,100,100,200,200,50,400
Whip,Hoslow's Petal Whip,4,100,100,100,200,,,200,200,400,400,100,200,100,100,150,400,600,130,130,130,260,,,220,220,440,440,130,220,130,220,195,440,660,100,100,100,200,,,,,,,,,,,,,,60 + 60,60 + 60,120 + 120,,,,60 + 60,60 + 60,60 + 60,150 + 150,,100,100,200,200,50,400,100,100,200,200,50,400
Whip,Tooth Whip,4,100,100,100,200,,,200,200,400,400,100,200,100,100,150,400,600,130,130,130,260,,,220,220,440,440,130,220,130,220,195,440,660,100,100,100,200,,,,,,,,,,,,,,60 + 60,60 + 60,120 + 120,,,,60 + 60,60 + 60,60 + 60,150 + 150,,100,100,200,200,50,400,100,100,200,200,50,400
Whip,Magma Whip Candlestick,4,100,100,100,200,,,200,200,400,400,100,200,100,100,150,400,600,130,130,130,260,,,220,220,440,440,130,220,130,220,195,440,660,100,100,100,200,,,,,,,,,,,,,,60 + 60,60 + 60,120 + 120,,,,60 + 60,60 + 60,60 + 60,150 + 150,,100,100,200,200,50,400,100,100,200,200,50,400
Whip,Giant's Red Braid,4,100,100,100,200,,,200,200,400,400,100,200,100,100,150,400,600,130,130,130,260,,,220,220,440,440,130,220,130,220,195,440,660,100,100,100,200,,,,,,,,,,,,,,60 + 60,60 + 60,120 + 120,,,,60 + 60,60 + 60,60 + 60,150 + 150,,100,100,200,200,50,400,100,100,200,200,50,400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fist,Unarmed,1,100,100,100,100,100,200,200,200,600,600,100,200,100,100,150,400,600,60 + 60,60 + 60,120,60 + 60,120,120 + 120,120 + 120,120 + 120,330 + 330,330 + 330,60 + 60,120 + 120,60 + 60,60 + 60,90 + 90,240 + 240,330 + 330,100,100,100,100,100,200,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,120,60 + 60,120,120 + 120,60 + 60,60 + 60,60 + 60,240 + 240,,100,100,200,200,50,600,100,100,200,200,50,600
Fist,Caestus,5,100,100,100,100,100,200,200,200,200 + 400,200 + 400,100,200,100,100,150,400,600,60 + 60,60 + 60,120,60 + 60,120,120 + 120,220,130 + 130,220 + 440,130 + 220 + 330,60 + 60,120 + 120,60 + 60,60 + 60,90 + 90,240 + 240,330 + 330,100,100,100,100,100,200,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,120,60 + 60,120,120 + 120,60 + 60,60 + 60,60 + 60,240 + 240,,100,100,200,200,50,600,100,100,200,200,50,600
Fist,Spiked Caestus,5,100,100,100,100,100,200,200,200,200 + 400,200 + 400,100,200,100,100,150,400,600,60 + 60,60 + 60,120,60 + 60,120,120 + 120,220,130 + 130,220 + 440,130 + 220 + 330,60 + 60,120 + 120,60 + 60,60 + 60,90 + 90,240 + 240,330 + 330,100,100,100,100,100,200,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,120,60 + 60,120,120 + 120,60 + 60,60 + 60,60 + 60,240 + 240,,100,100,200,200,50,600,100,100,200,200,50,600
Fist,Katar,5,100,100,100,100,100,200,200,200,600,600,100,200,100,100,150,400,600,60 + 60,60 + 60,120,60 + 60,120,60 + 60,150,150,150 + 150,150 + 150,60 + 60,120 + 120,60 + 60,60 + 60,90 + 90,240 + 240,330 + 330,100,100,100,100,100,200,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,120,60 + 60,120,60 + 60,60 + 60,60 + 60,60 + 60,100 + 100,,100,100,200,200,50,600,100,100,200,200,50,600
Fist,Pata,5,100,100,100,100,100,200,200,200,600,600,100,200,100,100,150,400,600,60 + 60,60 + 60,120,60 + 60,120,60 + 60,150,150,150 + 150,150 + 150,60 + 60,120 + 120,60 + 60,60 + 60,90 + 90,240 + 240,330 + 330,100,100,100,100,100,200,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,120,60 + 60,120,60 + 60,60 + 60,60 + 60,60 + 60,100 + 100,,100,100,200,200,50,600,100,100,200,200,50,600
Fist,Iron Ball,5,100,100,100,100,100,200,200,200,600,600,100,200,100,100,150,400,600,60 + 60,60 + 60,120,60 + 60,120,120 + 120,120 + 120,120 + 120,330 + 330,330 + 330,60 + 60,120 + 120,60 + 60,60 + 60,90 + 90,240 + 240,330 + 330,100,100,100,100,100,200,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,120,60 + 60,120,120 + 120,60 + 60,60 + 60,60 + 60,240 + 240,,100,100,200,200,50,600,100,100,200,200,50,600
Fist,Star Fist,5,100,100,100,100,100,200,200,200,600,600,100,200,100,100,150,400,600,60 + 60,60 + 60,120,60 + 60,120,120 + 120,120 + 120,120 + 120,330 + 330,330 + 330,60 + 60,120 + 120,60 + 60,60 + 60,90 + 90,240 + 240,330 + 330,100,100,100,100,100,200,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,120,60 + 60,120,120 + 120,60 + 60,60 + 60,60 + 60,240 + 240,,100,100,200,200,50,600,100,100,200,200,50,600
Fist,Clinging Bone,5,100,100,100,100,100,200,200,200,600,600,100,200,100,100,150,400,600,60 + 60,60 + 60,120,60 + 60,120,60 + 60,150,150,150 + 150,150 + 150,60 + 60,120 + 120,60 + 60,60 + 60,90 + 90,240 + 240,330 + 330,100,100,100,100,100,200,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,120,60 + 60,120,60 + 60,60 + 60,60 + 60,60 + 60,100 + 100,,100,100,200,200,50,600,100,100,200,200,50,600
Fist,Veteran's Prosthesis,5,100,100,100,100,100,200,200,200,600,600,100,200,100,100,150,400,600,60 + 60,60 + 60,120,60 + 60,120,60 + 60,150,150,150 + 150,150 + 150,60 + 60,120 + 120,60 + 60,60 + 60,90 + 90,240 + 240,330 + 330,100,100,100,100,100,200,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,120,60 + 60,120,60 + 60,60 + 60,60 + 60,60 + 60,100 + 100,,100,100,200,200,50,600,100,100,200,200,50,600
Fist,Cipher Pata,5,100,100,100,100,100,200,200,200,600,600,100,200,100,100,150,400,600,60 + 60,60 + 60,120,60 + 60,120,60 + 60,150,150,150 + 150,150 + 150,60 + 60,120 + 120,60 + 60,60 + 60,90 + 90,240 + 240,330 + 330,100,100,100,100,100,200,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,120,60 + 60,120,60 + 60,60 + 60,60 + 60,60 + 60,100 + 100,,100,100,200,200,50,600,100,100,200,200,50,600
Fist,Poisoned Hand,5,100,100,100,100,100,200,200,200,600,600,100,200,100,100,150,400,600,60 + 60,60 + 60,120,60 + 60,120,120 + 120,120 + 120,120 + 120,330 + 330,330 + 330,60 + 60,120 + 120,60 + 60,60 + 60,90 + 90,240 + 240,330 + 330,100,100,100,100,100,200,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,120,60 + 60,120,120 + 120,60 + 60,60 + 60,60 + 60,240 + 240,,100,100,200,200,50,600,100,100,200,200,50,600
Fist,Madding Hand,5,100,100,100,100,100,200,200,200,600,600,100,200,100,100,150,400,600,60 + 60,60 + 60,120,60 + 60,120,120 + 120,120 + 120,120 + 120,330 + 330,330 + 330,60 + 60,120 + 120,60 + 60,60 + 60,90 + 90,240 + 240,330 + 330,100,100,100,100,100,200,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,120,60 + 60,120,120 + 120,60 + 60,60 + 60,60 + 60,240 + 240,,100,100,200,200,50,600,100,100,200,200,50,600
Fist,Thiollier's Hidden Needle,5,100,100,100,100,100,200,200,200,600,600,100,200,100,100,150,400,600,60 + 60,60 + 60,120,60 + 60,120,60 + 60,150,150,150 + 150,150 + 150,60 + 60,120 + 120,60 + 60,60 + 60,90 + 90,240 + 240,330 + 330,100,100,100,100,100,200,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,120,60 + 60,120,60 + 60,60 + 60,60 + 60,60 + 60,100 + 100,,100,100,200,200,50,600,100,100,200,200,50,600
Fist,Golem Fist,5,100,100,100,100,100,200,100 + (100 Bullet (100 Far)),,300 + (300 Bullet (300 Far)),,100,200,100,100,150,400,600,60 + 60,60 + 60,120,60 + 60,120,120 + 120,100 + (100 Bullet (100 Far)),,150 + (160 Bullet (160 Far)) + 150 + (160 Bullet (160 Far)),,60 + 60,120 + 120,60 + 60,60 + 60,90 + 90,240 + 240,330 + 330,100,100,100,100,100,200,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,120,60 + 60,120,120 + 120,60 + 60,60 + 60,60 + 60,240 + 240,,100,100,200,200,50,600,100,100,200,200,50,600
Fist,Grafted Dragon,5,100,100,100,100,100,200,200,200,600,600,100,200,100,100,150,400,600,60 + 60,60 + 60,120,60 + 60,120,120 + 120,120 + 120,120 + 120,330 + 330,330 + 330,60 + 60,120 + 120,60 + 60,60 + 60,90 + 90,240 + 240,330 + 330,100,100,100,100,100,200,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,120,60 + 60,120,120 + 120,60 + 60,60 + 60,60 + 60,240 + 240,,100,100,200,200,50,600,100,100,200,200,50,600
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
